"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"LOC111100482","LOC111100482","LOC111100482",NA,"protein_coding","Eastern oyster","NC_035785.1",29.687118,"sn1-specific diacylglycerol lipase alpha-like- transcript variant X3",NA,3,44098,3324,44098,NA,NA,18
"LOC111112419","LOC111112419","LOC111112419",NA,"protein_coding","Eastern oyster","NC_035780.1",29.710853,"uncharacterized LOC111112419- transcript variant X2",NA,2,3775,352,2965,NA,NA,4
"LOC111135230","LOC111135230","LOC111135230",NA,"protein_coding","Eastern oyster","NC_035784.1",29.744436,NA,NA,1,26499,2814,26499,NA,NA,30
"LOC111110935","LOC111110935","LOC111110935",NA,"protein_coding","Eastern oyster","NC_035780.1",29.779138,"serine protease inhibitor Cvsi-2-like",NA,1,7806,267,7806,NA,NA,3
"LOC111104504","LOC111104504","LOC111104504",NA,"protein_coding","Eastern oyster","NC_035780.1",29.818807,"trafficking protein particle complex subunit 9-like",NA,1,21426,3594,21426,NA,NA,22
"LOC111121853","LOC111121853","LOC111121853",NA,"protein_coding","Eastern oyster","NC_035781.1",29.898193,"putative uncharacterized protein DDB_G0271606- transcript variant X1",NA,6,17773,3778,17773,NA,NA,10
"LOC111119175","LOC111119175","LOC111119175",NA,"protein_coding","Eastern oyster","NC_035781.1",29.971941,"laminin subunit alpha-like",NA,1,33548,10962,33548,NA,NA,73
"LOC111130447","LOC111130447","LOC111130447",NA,"protein_coding","Eastern oyster","NC_035783.1",30.015461,"uncharacterized LOC111130447",NA,1,2895,495,2895,NA,NA,4
"LOC111130448","LOC111130448","LOC111130448",NA,"protein_coding","Eastern oyster","NC_035783.1",30.021061,"uncharacterized LOC111130448",NA,1,1281,465,1281,NA,NA,3
"LOC111130446","LOC111130446","LOC111130446",NA,"protein_coding","Eastern oyster","NC_035783.1",30.021782,"uncharacterized LOC111130446- transcript variant X2",NA,2,8457,612,7923,NA,NA,5
"LOC111131357","LOC111131357","LOC111131357",NA,"protein_coding","Eastern oyster","NC_035783.1",30.082473,"uncharacterized LOC111131357- transcript variant X2",NA,2,11601,444,7099,NA,NA,3
"LOC111129011","LOC111129011","LOC111129011",NA,"protein_coding","Eastern oyster","NC_035783.1",30.18882,"translation initiation factor IF-2-like",NA,1,7603,930,7603,NA,NA,7
"LOC111129010","LOC111129010","LOC111129010",NA,"protein_coding","Eastern oyster","NC_035783.1",30.219093,"bacitracin synthase 3-like- transcript variant X2",NA,2,6073,4824,5798,NA,NA,2
"LOC111137810","LOC111137810","LOC111137810",NA,"protein_coding","Eastern oyster","NC_035784.1",30.22197,"forkhead box protein L2-like",NA,1,3652,1095,3652,NA,NA,2
"LOC111130074","LOC111130074","LOC111130074",NA,"protein_coding","Eastern oyster","NC_035783.1",30.363604,"uncharacterized LOC111130074- transcript variant X4",NA,4,7157,633,6328,NA,NA,6
"LOC111129603","LOC111129603","LOC111129603",NA,"protein_coding","Eastern oyster","NC_035783.1",30.414391,NA,NA,1,35139,6888,35139,NA,NA,60
"LOC111122689","LOC111122689","LOC111122689",NA,"protein_coding","Eastern oyster","NC_035782.1",30.510661,"centrosome-associated protein 350-like- transcript variant X1",NA,5,54338,8504,52997,NA,NA,41
"LOC111105368","LOC111105368","LOC111105368",NA,"protein_coding","Eastern oyster","NC_035780.1",30.558384,"uncharacterized LOC111105368- transcript variant X1",NA,2,22047,3741,21025,NA,NA,22
"LOC111126492","LOC111126492","LOC111126492",NA,"protein_coding","Eastern oyster","NC_035782.1",30.568345,"glutamine synthetase-like",NA,1,5476,1086,5476,NA,NA,7
"LOC111129005","LOC111129005","LOC111129005",NA,"protein_coding","Eastern oyster","NC_035783.1",30.57991,"small conductance calcium-activated potassium channel protein 2-like- transcript variant X2",NA,5,58932,2335,54198,NA,NA,12
"LOC111101593","LOC111101593","LOC111101593",NA,"protein_coding","Eastern oyster","NC_035785.1",30.808616,"neuropeptide F receptor-like",NA,1,3984,1218,3984,NA,NA,2
"LOC111100025","LOC111100025","LOC111100025",NA,"protein_coding","Eastern oyster","NC_035785.1",30.814906,"A disintegrin and metalloproteinase with thrombospondin motifs 18-like",NA,1,22670,1560,22670,NA,NA,14
"LOC111123925","LOC111123925","LOC111123925",NA,"protein_coding","Eastern oyster","NC_035782.1",30.839476,"uncharacterized LOC111123925",NA,1,6106,1500,6106,NA,NA,7
"LOC111102289","LOC111102289","LOC111102289",NA,"protein_coding","Eastern oyster","NC_035785.1",30.839619,"DNA replication complex GINS protein SLD5-like",NA,1,8615,663,8615,NA,NA,7
"LOC111100570","LOC111100570","LOC111100570",NA,"protein_coding","Eastern oyster","NC_035785.1",30.857021,"protein phosphatase 1 regulatory subunit 3B-like- transcript variant X2",NA,5,18391,1013,8003,NA,NA,2
"LOC111120678","LOC111120678","LOC111120678",NA,"protein_coding","Eastern oyster","NC_035781.1",30.858809,"galactoside 2-alpha-L-fucosyltransferase 2-like- transcript variant X2",NA,8,18070,1353,10022,NA,NA,3
"LOC111100040","LOC111100040","LOC111100040",NA,"protein_coding","Eastern oyster","NC_035785.1",30.876717,"uncharacterized LOC111100040",NA,1,26078,3258,26078,NA,NA,17
"LOC111126438","LOC111126438","LOC111126438",NA,"protein_coding","Eastern oyster","NC_035782.1",30.881928,"uncharacterized LOC111126438- transcript variant X1",NA,4,26339,468,20977,NA,NA,7
"LOC111124748","LOC111124748","LOC111124748",NA,"protein_coding","Eastern oyster","NC_035782.1",30.930607,NA,NA,1,66538,7617,66538,NA,NA,54
"LOC111137092","LOC111137092","LOC111137092",NA,"protein_coding","Eastern oyster","NC_035784.1",31.071476,"DNA repair protein RAD51 homolog 4-like",NA,1,14444,939,14444,NA,NA,9
"LOC111135485","LOC111135485","LOC111135485",NA,"protein_coding","Eastern oyster","NC_035784.1",31.090318,"retinoblastoma-like protein 1- transcript variant X2",NA,2,21112,3195,21112,NA,NA,24
"LOC111123367","LOC111123367","LOC111123367",NA,"protein_coding","Eastern oyster","NC_035782.1",31.125263,"kelch-like protein 24",NA,1,6966,1719,6966,NA,NA,3
"LOC111116725","LOC111116725","LOC111116725",NA,"protein_coding","Eastern oyster","NC_035789.1",31.140747,"growth hormone secretagogue receptor type 1-like- transcript variant X2",NA,2,16071,1038,16071,NA,NA,4
"LOC111101308","LOC111101308","LOC111101308",NA,"protein_coding","Eastern oyster","NC_035785.1",31.175326,"homeobox protein engrailed-2b-like",NA,1,3814,738,3814,NA,NA,3
"LOC111100600","LOC111100600","LOC111100600",NA,"protein_coding","Eastern oyster","NC_035785.1",31.208727,"protein RFT1 homolog- transcript variant X2",NA,2,22856,1610,22854,NA,NA,14
"LOC111100605","LOC111100605","LOC111100605",NA,"protein_coding","Eastern oyster","NC_035785.1",31.254735,"uncharacterized protein C6orf163 homolog",NA,1,7133,957,7133,NA,NA,4
"LOC111100592","LOC111100592","LOC111100592",NA,"protein_coding","Eastern oyster","NC_035785.1",31.258961,"peroxisome proliferator-activated receptor gamma coactivator 1-alpha-like- transcript variant X2",NA,2,11428,1896,9894,NA,NA,11
"LOC111125835","LOC111125835","LOC111125835",NA,"protein_coding","Eastern oyster","NC_035782.1",31.262873,"60 kDa SS-A/Ro ribonucleoprotein-like",NA,1,9104,1641,9104,NA,NA,9
"LOC111100594","LOC111100594","LOC111100594",NA,"protein_coding","Eastern oyster","NC_035785.1",31.271243,"sodium- and chloride-dependent glycine transporter 1-like",NA,1,7088,1821,7088,NA,NA,14
"LOC111100621","LOC111100621","LOC111100621",NA,"protein_coding","Eastern oyster","NC_035785.1",31.28445,"uncharacterized LOC111100621- transcript variant X1",NA,2,11988,404,11984,NA,NA,4
"LOC111124176","LOC111124176","LOC111124176",NA,"protein_coding","Eastern oyster","NC_035782.1",31.334761,"uncharacterized LOC111124176",NA,1,6719,1485,6719,NA,NA,12
"LOC111117983","LOC111117983","LOC111117983",NA,"protein_coding","Eastern oyster","NC_035781.1",31.398479,"leucine-rich repeat-containing protein 74A-like- transcript variant X2",NA,2,10508,1452,10379,NA,NA,13
"LOC111103394","LOC111103394","LOC111103394",NA,"protein_coding","Eastern oyster","NC_035786.1",31.399574,"dynein heavy chain 5- axonemal-like- transcript variant X1",NA,2,46389,13780,46275,NA,NA,66
"LOC111115657","LOC111115657","LOC111115657",NA,"protein_coding","Eastern oyster","NC_035788.1",31.474408,"DC-STAMP domain-containing protein 1-like",NA,1,15357,2280,15357,NA,NA,17
"LOC111138113","LOC111138113","LOC111138113",NA,"protein_coding","Eastern oyster","NC_035780.1",31.57366,"uncharacterized LOC111138113",NA,1,64302,6666,64302,NA,NA,50
"LOC111129121","LOC111129121","LOC111129121",NA,"protein_coding","Eastern oyster","NC_035783.1",31.620967,"sodium/potassium/calcium exchanger 1-like- transcript variant X3",NA,7,41661,1821,33465,NA,NA,9
"LOC111130549","LOC111130549","LOC111130549",NA,"protein_coding","Eastern oyster","NC_035783.1",31.739659,"ATP synthase subunit alpha- mitochondrial-like",NA,1,3777,1662,3777,NA,NA,10
"LOC111128529","LOC111128529","LOC111128529",NA,"protein_coding","Eastern oyster","NC_035783.1",31.750051,"ryanodine receptor-like",NA,1,371407,15633,371407,NA,NA,117
"LOC111101215","LOC111101215","LOC111101215",NA,"protein_coding","Eastern oyster","NC_035785.1",31.807622,"2-acylglycerol O-acyltransferase 2-like",NA,1,7501,1023,7501,NA,NA,5
"LOC111119066","LOC111119066","LOC111119066",NA,"protein_coding","Eastern oyster","NC_035780.1",31.999796,"WD repeat-containing protein 76-like- transcript variant X1",NA,2,7197,1632,7197,NA,NA,14
"LOC111128530","LOC111128530","LOC111128530",NA,"protein_coding","Eastern oyster","NC_035783.1",32.058529,NA,NA,1,35301,10305,35301,NA,NA,74
"LOC111100148","LOC111100148","LOC111100148",NA,"protein_coding","Eastern oyster","NC_035785.1",32.18535,"1-phosphatidylinositol 4-5-bisphosphate phosphodiesterase epsilon-1-like- transcript variant X1",NA,7,129412,10051,98849,NA,NA,44
"LOC111125288","LOC111125288","LOC111125288",NA,"protein_coding","Eastern oyster","NC_035782.1",32.210226,NA,NA,1,74674,21858,74674,NA,NA,75
"LOC111125544","LOC111125544","LOC111125544",NA,"protein_coding","Eastern oyster","NC_035780.1",32.255479,"sodium-dependent phosphate transporter 1-A-like- transcript variant X5",NA,6,17239,1687,12203,NA,NA,16
"LOC111124985","LOC111124985","LOC111124985",NA,"protein_coding","Eastern oyster","NC_035782.1",32.344129,"innexin unc-9-like- transcript variant X3",NA,8,59098,1257,34989,NA,NA,2
"LOC111099716","LOC111099716","LOC111099716",NA,"protein_coding","Eastern oyster","NC_035785.1",32.36312,"maltase-glucoamylase- intestinal-like",NA,1,17071,2820,17071,NA,NA,23
"LOC111129296","LOC111129296","LOC111129296",NA,"protein_coding","Eastern oyster","NC_035783.1",32.370889,"NADH-quinone oxidoreductase subunit B 2-like",NA,1,5396,816,5396,NA,NA,6
"LOC111128580","LOC111128580","LOC111128580",NA,"protein_coding","Eastern oyster","NC_035783.1",32.379553,"40S ribosomal protein S15-like",NA,1,3182,456,3182,NA,NA,5
"LOC111100630","LOC111100630","LOC111100630",NA,"protein_coding","Eastern oyster","NC_035785.1",32.461151,"probable sodium/potassium-transporting ATPase subunit beta-3",NA,1,6645,942,6645,NA,NA,6
"LOC111100277","LOC111100277","LOC111100277",NA,"protein_coding","Eastern oyster","NC_035785.1",32.469961,"diacylglycerol kinase delta-like- transcript variant X1",NA,8,33371,3750,32172,NA,NA,35
"LOC111131749","LOC111131749","LOC111131749",NA,"protein_coding","Eastern oyster","NC_035783.1",32.483362,NA,NA,1,46940,15183,46940,NA,NA,109
"LOC111125548","LOC111125548","LOC111125548",NA,"protein_coding","Eastern oyster","NC_035782.1",32.517114,"40S ribosomal protein S5",NA,1,11431,615,11431,NA,NA,5
"LOC111100380","LOC111100380","LOC111100380",NA,"protein_coding","Eastern oyster","NC_035785.1",32.529826,"protein timeless-like- transcript variant X1",NA,5,35406,2827,29430,NA,NA,23
"LOC111127105","LOC111127105","LOC111127105",NA,"protein_coding","Eastern oyster","NC_035782.1",32.602042,"protein PTHB1-like",NA,1,13462,2829,13462,NA,NA,23
"LOC111127427","LOC111127427","LOC111127427",NA,"protein_coding","Eastern oyster","NC_035782.1",32.622489,"intracellular protein transport protein USO1-like- transcript variant X1",NA,2,27578,3471,27575,NA,NA,30
"LOC111099754","LOC111099754","LOC111099754",NA,"protein_coding","Eastern oyster","NC_035785.1",32.632714,"centromere protein I-like- transcript variant X2",NA,2,19388,2109,19388,NA,NA,18
"LOC111130954","LOC111130954","LOC111130954",NA,"protein_coding","Eastern oyster","NC_035783.1",32.63535,"fork head domain-containing protein FD4-like",NA,1,1684,1413,1684,NA,NA,1
"LOC111109602","LOC111109602","LOC111109602",NA,"protein_coding","Eastern oyster","NC_035787.1",32.654921,"elastin-like- transcript variant X1",NA,2,1279,708,1279,NA,NA,4
"LOC111099468","LOC111099468","LOC111099468",NA,"protein_coding","Eastern oyster","NC_035785.1",32.676973,"cytochrome P450 2C14-like",NA,1,7502,1455,7502,NA,NA,4
"LOC111125788","LOC111125788","LOC111125788",NA,"protein_coding","Eastern oyster","NC_035782.1",32.677125,"high-affinity choline transporter 1-like",NA,1,13398,1587,13398,NA,NA,10
"LOC111134459","LOC111134459","LOC111134459",NA,"protein_coding","Eastern oyster","NC_035784.1",32.740843,NA,NA,1,16348,2031,16348,NA,NA,12
"LOC111126527","LOC111126527","LOC111126527",NA,"protein_coding","Eastern oyster","NC_035782.1",32.846907,"pancreas/duodenum homeobox protein 1-like- transcript variant X6",NA,6,14625,897,13786,NA,NA,3
"LOC111100568","LOC111100568","LOC111100568",NA,"protein_coding","Eastern oyster","NC_035785.1",32.950884,"complexin-like- transcript variant X7",NA,8,32867,483,25349,NA,NA,6
"LOC111126516","LOC111126516","LOC111126516",NA,"protein_coding","Eastern oyster","NC_035782.1",32.962381,"glutamate receptor 2-like",NA,1,10142,2394,10142,NA,NA,12
"LOC111125856","LOC111125856","LOC111125856",NA,"protein_coding","Eastern oyster","NC_035782.1",32.996829,"rho GTPase-activating protein 7-like- transcript variant X1",NA,2,62519,4766,55345,NA,NA,16
"LOC111101703","LOC111101703","LOC111101703",NA,"protein_coding","Eastern oyster","NC_035785.1",33.017547,"uncharacterized LOC111101703",NA,1,4988,1593,4988,NA,NA,5
"LOC111113091","LOC111113091","LOC111113091",NA,"protein_coding","Eastern oyster","NC_035780.1",33.032759,"laccase-like",NA,1,7467,2091,7467,NA,NA,3
"LOC111118073","LOC111118073","LOC111118073",NA,"protein_coding","Eastern oyster","NC_035781.1",33.068806,"growth/differentiation factor 8-like- transcript variant X1",NA,2,2750,1418,2743,NA,NA,4
"LOC111119206","LOC111119206","LOC111119206",NA,"protein_coding","Eastern oyster","NC_035781.1",33.072041,"hippocalcin-like protein 1- transcript variant X2",NA,2,19722,561,10489,NA,NA,2
"LOC111119205","LOC111119205","LOC111119205",NA,"protein_coding","Eastern oyster","NC_035781.1",33.080217,"protein FAM91A1-like",NA,1,9732,2535,9732,NA,NA,20
"LOC111121637","LOC111121637","LOC111121637",NA,"protein_coding","Eastern oyster","NC_035781.1",33.16778,"uncharacterized LOC111121637",NA,1,2094,951,2094,NA,NA,2
"LOC111118689","LOC111118689","LOC111118689",NA,"protein_coding","Eastern oyster","NC_035781.1",33.171572,"uncharacterized LOC111118689",NA,1,3610,1914,3610,NA,NA,3
"LOC111118711","LOC111118711","LOC111118711",NA,"protein_coding","Eastern oyster","NC_035781.1",33.179264,"uncharacterized LOC111118711- transcript variant X1",NA,2,3163,1566,3157,NA,NA,4
"LOC111120573","LOC111120573","LOC111120573",NA,"protein_coding","Eastern oyster","NC_035781.1",33.227591,"putative 3-methyladenine DNA glycosylase",NA,1,2210,786,2210,NA,NA,3
"LOC111118144","LOC111118144","LOC111118144",NA,"protein_coding","Eastern oyster","NC_035781.1",33.360398,NA,NA,1,11877,2226,11877,NA,NA,8
"LOC111121601","LOC111121601","LOC111121601",NA,"protein_coding","Eastern oyster","NC_035781.1",33.373191,NA,NA,1,4483,564,4483,NA,NA,8
"LOC111100187","LOC111100187","LOC111100187",NA,"protein_coding","Eastern oyster","NC_035785.1",33.40187,"pseudouridine-5'-phosphatase-like",NA,1,3633,693,3633,NA,NA,5
"LOC111123544","LOC111123544","LOC111123544",NA,"protein_coding","Eastern oyster","NC_035782.1",33.407081,NA,NA,1,12450,1713,12450,NA,NA,20
"LOC111118094","LOC111118094","LOC111118094",NA,"protein_coding","Eastern oyster","NC_035781.1",33.436814,"uncharacterized LOC111118094- transcript variant X1",NA,7,17949,1022,16615,NA,NA,10
"LOC111122497","LOC111122497","LOC111122497",NA,"protein_coding","Eastern oyster","NC_035782.1",33.461468,"piRNA biogenesis protein EXD1-like",NA,1,4918,1359,4918,NA,NA,6
"LOC111108186","LOC111108186","LOC111108186",NA,"protein_coding","Eastern oyster","NC_035787.1",33.482604,"uncharacterized LOC111108186- transcript variant X10",NA,12,56981,14313,56981,NA,NA,81
"LOC111125148","LOC111125148","LOC111125148",NA,"protein_coding","Eastern oyster","NC_035782.1",33.540667,"aromatic-L-amino-acid decarboxylase-like- transcript variant X1",NA,2,8588,1431,7159,NA,NA,13
"LOC111102608","LOC111102608","LOC111102608",NA,"protein_coding","Eastern oyster","NC_035786.1",33.554834,NA,NA,1,13029,1257,13029,NA,NA,9
"LOC111136630","LOC111136630","LOC111136630",NA,"protein_coding","Eastern oyster","NC_035784.1",33.558254,"uncharacterized protein C5orf49-like",NA,1,8980,429,8980,NA,NA,4
"LOC111134017","LOC111134017","LOC111134017",NA,"protein_coding","Eastern oyster","NC_035780.1",33.56087,"sonic hedgehog protein-like- transcript variant X2",NA,2,55484,1224,34574,NA,NA,4
"LOC111102235","LOC111102235","LOC111102235",NA,"protein_coding","Eastern oyster","NC_035785.1",33.565396,"aquaporin-like- transcript variant X1",NA,3,12227,856,6563,NA,NA,3
"LOC111124587","LOC111124587","LOC111124587",NA,"protein_coding","Eastern oyster","NC_035782.1",33.56558,"transcriptional protein SWT1-like- transcript variant X2",NA,2,34331,1887,34330,NA,NA,22
"LOC111136230","LOC111136230","LOC111136230",NA,"protein_coding","Eastern oyster","NC_035784.1",33.568485,"60S ribosomal protein L14-like",NA,1,4523,456,4523,NA,NA,5
"LOC111121780","LOC111121780","LOC111121780",NA,"protein_coding","Eastern oyster","NC_035781.1",33.582628,NA,NA,1,18607,1704,18607,NA,NA,16
"LOC111135617","LOC111135617","LOC111135617",NA,"protein_coding","Eastern oyster","NC_035784.1",33.598672,"uncharacterized LOC111135617- transcript variant X1",NA,3,8760,634,8049,NA,NA,6
"LOC111118137","LOC111118137","LOC111118137",NA,"protein_coding","Eastern oyster","NC_035781.1",33.60302,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase- mitochondrial-like- transcript variant X3",NA,3,6888,1504,5780,NA,NA,9
"LOC111120585","LOC111120585","LOC111120585",NA,"protein_coding","Eastern oyster","NC_035781.1",33.610182,"dynein beta chain- ciliary-like",NA,1,20232,13398,20232,NA,NA,45
"LOC111121829","LOC111121829","LOC111121829",NA,"protein_coding","Eastern oyster","NC_035781.1",33.632702,"zinc finger protein 511-like",NA,1,3062,762,3062,NA,NA,6
"LOC111137106","LOC111137106","LOC111137106",NA,"protein_coding","Eastern oyster","NC_035784.1",33.661329,"vacuolar protein sorting-associated protein 35-like",NA,1,7119,2397,7119,NA,NA,17
