"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"LOC111137277","LOC111137277","LOC111137277",NA,"protein_coding","Eastern oyster","NC_035784.1",63.929143,"solute carrier family 22 member 4-like- transcript variant X2",NA,3,10233,1584,9746,NA,NA,9
"LOC111122555","LOC111122555","LOC111122555",NA,"protein_coding","Eastern oyster","NC_035782.1",64.002831,"ankyrin-1-like",NA,1,1785,1455,1785,NA,NA,2
"LOC111122686","LOC111122686","LOC111122686",NA,"protein_coding","Eastern oyster","NC_035782.1",64.043904,"rRNA 2'-O-methyltransferase fibrillarin-like- transcript variant X1",NA,2,5666,910,5666,NA,NA,10
"LOC111113431","LOC111113431","LOC111113431",NA,"protein_coding","Eastern oyster","NC_035780.1",64.087264,"uncharacterized LOC111113431",NA,1,19587,1749,19587,NA,NA,22
"LOC111108533","LOC111108533","LOC111108533",NA,"protein_coding","Eastern oyster","NC_035780.1",64.118702,"uncharacterized LOC111108533",NA,1,26861,7578,26861,NA,NA,23
"LOC111108233","LOC111108233","LOC111108233",NA,"protein_coding","Eastern oyster","NC_035787.1",64.34579,"GRAM domain-containing protein 4-like",NA,1,12759,1845,12759,NA,NA,18
"LOC111136922","LOC111136922","LOC111136922",NA,"protein_coding","Eastern oyster","NC_035784.1",64.376767,"spermatogenesis-associated protein 24-like",NA,1,5680,729,5680,NA,NA,6
"LOC111135363","LOC111135363","LOC111135363",NA,"protein_coding","Eastern oyster","NC_035784.1",64.480417,"5-hydroxytryptamine receptor 4-like- transcript variant X1",NA,11,17901,1140,7690,NA,NA,2
"LOC111125358","LOC111125358","LOC111125358",NA,"protein_coding","Eastern oyster","NC_035782.1",64.504494,NA,NA,1,30903,9795,30903,NA,NA,41
"LOC111134752","LOC111134752","LOC111134752",NA,"protein_coding","Eastern oyster","NC_035784.1",65.141206,"uncharacterized LOC111134752- transcript variant X2",NA,3,14583,3469,14583,NA,NA,18
"LOC111123751","LOC111123751","LOC111123751",NA,"protein_coding","Eastern oyster","NC_035782.1",65.380264,"ubiquitin-conjugating enzyme E2-22 kDa-like",NA,1,8214,600,8214,NA,NA,6
"LOC111124380","LOC111124380","LOC111124380",NA,"protein_coding","Eastern oyster","NC_035782.1",65.504322,NA,NA,1,1053,648,1053,NA,NA,4
"LOC111137543","LOC111137543","LOC111137543",NA,"protein_coding","Eastern oyster","NC_035784.1",65.699379,"LRP2-binding protein-like",NA,1,11850,1038,11850,NA,NA,8
"LOC111113393","LOC111113393","LOC111113393",NA,"protein_coding","Eastern oyster","NC_035788.1",65.738489,"uncharacterized LOC111113393",NA,1,3861,342,3861,NA,NA,6
"LOC111136669","LOC111136669","LOC111136669",NA,"protein_coding","Eastern oyster","NC_035784.1",65.824048,"myosin-IIIb-like- transcript variant X10",NA,11,48423,6379,47173,NA,NA,40
"LOC111132923","LOC111132923","LOC111132923",NA,"protein_coding","Eastern oyster","NC_035784.1",65.875749,"membrane progestin receptor alpha-B-like",NA,1,4763,990,4763,NA,NA,2
"LOC111134680","LOC111134680","LOC111134680",NA,"protein_coding","Eastern oyster","NC_035784.1",65.883046,"endoplasmic reticulum-Golgi intermediate compartment protein 1-like",NA,1,6949,873,6949,NA,NA,9
"LOC111135911","LOC111135911","LOC111135911",NA,"protein_coding","Eastern oyster","NC_035784.1",66.325187,"myoferlin-like- transcript variant X16",NA,19,46834,6324,46406,NA,NA,56
"LOC111136074","LOC111136074","LOC111136074",NA,"protein_coding","Eastern oyster","NC_035784.1",66.54286,"heparan-sulfate 6-O-sulfotransferase 2-like",NA,1,8717,1083,8717,NA,NA,2
"LOC111135346","LOC111135346","LOC111135346",NA,"protein_coding","Eastern oyster","NC_035784.1",66.565492,"leucine-rich repeat-containing protein 63-like- transcript variant X1",NA,2,5179,1920,5094,NA,NA,11
"LOC111127332","LOC111127332","LOC111127332",NA,"protein_coding","Eastern oyster","NC_035782.1",66.648611,"temptin-like",NA,1,1526,411,1526,NA,NA,3
"LOC111123077","LOC111123077","LOC111123077",NA,"protein_coding","Eastern oyster","NC_035782.1",67.01653,NA,NA,1,9268,1395,9268,NA,NA,20
"LOC111134529","LOC111134529","LOC111134529",NA,"protein_coding","Eastern oyster","NC_035784.1",67.04403,"transient receptor potential cation channel subfamily M member 8-like",NA,1,24622,4455,24622,NA,NA,32
"LOC111134531","LOC111134531","LOC111134531",NA,"protein_coding","Eastern oyster","NC_035784.1",67.071501,"transcription elongation regulator 1-like",NA,1,11719,2946,11719,NA,NA,21
"LOC111134544","LOC111134544","LOC111134544",NA,"protein_coding","Eastern oyster","NC_035784.1",67.083392,"phosphatidylinositol 4-kinase type 2-alpha-like- transcript variant X1",NA,3,13835,1280,12663,NA,NA,9
"LOC111134546","LOC111134546","LOC111134546",NA,"protein_coding","Eastern oyster","NC_035784.1",67.160099,"serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C-like",NA,1,8009,1011,8009,NA,NA,5
"LOC111132192","LOC111132192","LOC111132192",NA,"protein_coding","Eastern oyster","NC_035784.1",67.216127,"uncharacterized protein ZK1073.1-like- transcript variant X1",NA,5,28041,1073,27738,NA,NA,14
"LOC111122825","LOC111122825","LOC111122825",NA,"protein_coding","Eastern oyster","NC_035782.1",67.216551,NA,NA,1,1137,324,1137,NA,NA,2
"LOC111133448","LOC111133448","LOC111133448",NA,"protein_coding","Eastern oyster","NC_035784.1",67.403668,"uncharacterized LOC111133448",NA,1,1670,405,1670,NA,NA,3
"LOC111126900","LOC111126900","LOC111126900",NA,"protein_coding","Eastern oyster","NC_035782.1",67.413428,"retinoblastoma-binding protein 5-like- transcript variant X1",NA,2,9608,1522,9608,NA,NA,16
"LOC111137012","LOC111137012","LOC111137012",NA,"protein_coding","Eastern oyster","NC_035784.1",67.448096,"allantoicase-like- transcript variant X1",NA,2,14490,1260,14474,NA,NA,15
"LOC111115092","LOC111115092","LOC111115092",NA,"protein_coding","Eastern oyster","NC_035788.1",67.491621,"uncharacterized LOC111115092- transcript variant X3",NA,5,7089,998,7089,NA,NA,11
"LOC111134435","LOC111134435","LOC111134435",NA,"protein_coding","Eastern oyster","NC_035784.1",67.609953,"uncharacterized transporter slc-17.2-like",NA,1,10277,1596,10277,NA,NA,10
"LOC111124637","LOC111124637","LOC111124637",NA,"protein_coding","Eastern oyster","NC_035782.1",67.867553,"nuclear receptor subfamily 1 group I member 2-like- transcript variant X1",NA,5,35944,1591,28551,NA,NA,5
"LOC111124398","LOC111124398","LOC111124398",NA,"protein_coding","Eastern oyster","NC_035782.1",67.91468,"uncharacterized LOC111124398",NA,1,4254,837,4254,NA,NA,3
"LOC111134575","LOC111134575","LOC111134575",NA,"protein_coding","Eastern oyster","NC_035784.1",67.971337,"dnaJ homolog subfamily C member 3-like",NA,1,6379,1497,6379,NA,NA,11
"LOC111133778","LOC111133778","LOC111133778",NA,"protein_coding","Eastern oyster","NC_035784.1",68.055382,"uncharacterized LOC111133778",NA,1,6930,672,6930,NA,NA,5
"LOC111134203","LOC111134203","LOC111134203",NA,"protein_coding","Eastern oyster","NC_035784.1",68.140226,"monocarboxylate transporter 12-like- transcript variant X2",NA,3,23029,1770,21000,NA,NA,7
"LOC111123912","LOC111123912","LOC111123912",NA,"protein_coding","Eastern oyster","NC_035782.1",68.384726,"histone-lysine N-methyltransferase EZH2-like- transcript variant X2",NA,3,10846,1993,10540,NA,NA,18
"LOC111125067","LOC111125067","LOC111125067",NA,"protein_coding","Eastern oyster","NC_035782.1",68.855287,"uncharacterized LOC111125067",NA,1,5386,417,5386,NA,NA,6
"LOC111125806","LOC111125806","LOC111125806",NA,"protein_coding","Eastern oyster","NC_035782.1",69.205263,"vacuolar protein sorting-associated protein 52 homolog",NA,1,8001,1671,8001,NA,NA,16
"LOC111135612","LOC111135612","LOC111135612",NA,"protein_coding","Eastern oyster","NC_035784.1",69.382866,"demethylmenaquinone methyltransferase-like- transcript variant X2",NA,2,2244,861,1530,NA,NA,4
"LOC111132554","LOC111132554","LOC111132554",NA,"protein_coding","Eastern oyster","NC_035784.1",69.590103,NA,NA,1,3775,903,3775,NA,NA,7
"LOC111135606","LOC111135606","LOC111135606",NA,"protein_coding","Eastern oyster","NC_035784.1",69.613153,"programmed cell death protein 10-like- transcript variant X1",NA,2,7113,650,7113,NA,NA,8
"LOC111135601","LOC111135601","LOC111135601",NA,"protein_coding","Eastern oyster","NC_035784.1",69.638785,"vacuolar protein sorting-associated protein 4-like",NA,1,6942,1248,6942,NA,NA,11
"LOC111135610","LOC111135610","LOC111135610",NA,"protein_coding","Eastern oyster","NC_035784.1",69.648159,"alpha-2A adrenergic receptor-like",NA,1,2349,1047,2349,NA,NA,2
"LOC111138047","LOC111138047","LOC111138047",NA,"protein_coding","Eastern oyster","NC_035784.1",69.668517,"UPF0687 protein C20orf27 homolog",NA,1,4301,489,4301,NA,NA,5
"LOC111124853","LOC111124853","LOC111124853",NA,"protein_coding","Eastern oyster","NC_035782.1",69.802602,NA,NA,1,23894,3297,23894,NA,NA,31
"LOC111108364","LOC111108364","LOC111108364",NA,"protein_coding","Eastern oyster","NC_035787.1",69.858402,"uncharacterized LOC111108364",NA,1,8521,708,8521,NA,NA,5
"LOC111113264","LOC111113264","LOC111113264",NA,"protein_coding","Eastern oyster","NC_035788.1",70.401694,NA,NA,1,88207,1944,88207,NA,NA,15
"LOC111135189","LOC111135189","LOC111135189",NA,"protein_coding","Eastern oyster","NC_035784.1",70.529532,"uncharacterized LOC111135189- transcript variant X1",NA,2,31019,3062,29280,NA,NA,11
"LOC111132821","LOC111132821","LOC111132821",NA,"protein_coding","Eastern oyster","NC_035784.1",71.026371,"sepiapterin reductase-like- transcript variant X2",NA,4,8010,854,5809,NA,NA,4
"LOC111136831","LOC111136831","LOC111136831",NA,"protein_coding","Eastern oyster","NC_035784.1",71.054425,"uncharacterized LOC111136831",NA,1,7626,3255,7626,NA,NA,8
"LOC111138366","LOC111138366","LOC111138366",NA,"protein_coding","Eastern oyster","NC_035784.1",71.252437,"SET and MYND domain-containing protein 5-like",NA,1,15067,1176,15067,NA,NA,12
"LOC111135714","LOC111135714","LOC111135714",NA,"protein_coding","Eastern oyster","NC_035784.1",71.396287,"integrin beta-1-like- transcript variant X1",NA,2,7955,1578,7954,NA,NA,18
"LOC111137283","LOC111137283","LOC111137283",NA,"protein_coding","Eastern oyster","NC_035784.1",71.416,"uncharacterized LOC111137283- transcript variant X2",NA,2,5329,849,5329,NA,NA,4
"LOC111115117","LOC111115117","LOC111115117",NA,"protein_coding","Eastern oyster","NC_035788.1",71.476062,"pancreas transcription factor 1 subunit alpha-like",NA,1,1459,609,1459,NA,NA,1
"LOC111114833","LOC111114833","LOC111114833",NA,"protein_coding","Eastern oyster","NC_035788.1",71.500062,"uncharacterized LOC111114833",NA,1,2854,594,2854,NA,NA,2
"LOC111113408","LOC111113408","LOC111113408",NA,"protein_coding","Eastern oyster","NC_035788.1",71.507892,"testis-expressed protein 10 homolog- transcript variant X2",NA,2,43380,2552,43380,NA,NA,14
"LOC111111358","LOC111111358","LOC111111358",NA,"protein_coding","Eastern oyster","NC_035788.1",71.58951,"serine protease inhibitor dipetalogastin-like- transcript variant X2",NA,3,17372,756,13686,NA,NA,9
"LOC111111211","LOC111111211","LOC111111211",NA,"protein_coding","Eastern oyster","NC_035788.1",71.631524,"serine protease inhibitor dipetalogastin-like",NA,1,2329,339,2329,NA,NA,5
"LOC111138076","LOC111138076","LOC111138076",NA,"protein_coding","Eastern oyster","NC_035784.1",71.757919,"insulin-like growth factor-binding protein-related protein 1",NA,1,2522,771,2522,NA,NA,4
"LOC111137869","LOC111137869","LOC111137869",NA,"protein_coding","Eastern oyster","NC_035784.1",71.864589,"zinc finger protein ZIC 4-like",NA,1,4854,1374,4854,NA,NA,2
"LOC111122580","LOC111122580","LOC111122580",NA,"protein_coding","Eastern oyster","NC_035782.1",72.430911,"uncharacterized LOC111122580",NA,1,4468,459,4468,NA,NA,5
"LOC111122944","LOC111122944","LOC111122944",NA,"protein_coding","Eastern oyster","NC_035782.1",72.517497,"radial spoke head protein 6 homolog A-like",NA,1,6792,1737,6792,NA,NA,13
"LOC111134925","LOC111134925","LOC111134925",NA,"protein_coding","Eastern oyster","NC_035784.1",72.89079,"myosin regulatory light chain A- smooth adductor muscle-like- transcript variant X3",NA,4,7493,500,7049,NA,NA,8
"LOC111136895","LOC111136895","LOC111136895",NA,"protein_coding","Eastern oyster","NC_035784.1",72.963069,"uncharacterized LOC111136895",NA,1,2042,1005,2042,NA,NA,2
"LOC111126958","LOC111126958","LOC111126958",NA,"protein_coding","Eastern oyster","NC_035782.1",73.284462,"CST complex subunit TEN1-like- transcript variant X2",NA,2,2616,340,2568,NA,NA,2
"LOC111122691","LOC111122691","LOC111122691",NA,"protein_coding","Eastern oyster","NC_035782.1",73.320949,"uncharacterized LOC111122691",NA,1,2324,375,2324,NA,NA,3
"LOC111136197","LOC111136197","LOC111136197",NA,"protein_coding","Eastern oyster","NC_035784.1",73.598717,"trichohyalin-like- transcript variant X2",NA,2,26666,4196,24286,NA,NA,34
"LOC111136945","LOC111136945","LOC111136945",NA,"protein_coding","Eastern oyster","NC_035784.1",73.62554,"trichohyalin-like",NA,1,16203,2889,16203,NA,NA,23
"LOC111136313","LOC111136313","LOC111136313",NA,"protein_coding","Eastern oyster","NC_035784.1",73.662199,"uncharacterized LOC111136313",NA,1,6001,579,6001,NA,NA,4
"LOC111126282","LOC111126282","LOC111126282",NA,"protein_coding","Eastern oyster","NC_035782.1",73.794695,"ankycorbin-like- transcript variant X1",NA,2,1487,744,1403,NA,NA,4
"LOC111137837","LOC111137837","LOC111137837",NA,"protein_coding","Eastern oyster","NC_035784.1",73.847662,"T-cell leukemia homeobox protein 3-like",NA,1,2503,771,2503,NA,NA,3
"LOC111126514","LOC111126514","LOC111126514",NA,"protein_coding","Eastern oyster","NC_035782.1",73.864962,"uncharacterized LOC111126514- transcript variant X3",NA,3,16478,833,16433,NA,NA,6
"LOC111133659","LOC111133659","LOC111133659",NA,"protein_coding","Eastern oyster","NC_035784.1",73.868935,"uncharacterized LOC111133659- transcript variant X1",NA,2,12177,844,7469,NA,NA,4
"LOC111112807","LOC111112807","LOC111112807",NA,"protein_coding","Eastern oyster","NC_035788.1",73.95367,"ATP-binding cassette sub-family F member 2-like",NA,1,85097,1857,85097,NA,NA,14
"LOC111112585","LOC111112585","LOC111112585",NA,"protein_coding","Eastern oyster","NC_035788.1",74.078678,"RNA-binding motif- single-stranded-interacting protein 3-like- transcript variant X3",NA,12,74362,1091,52814,NA,NA,12
"LOC111137096","LOC111137096","LOC111137096",NA,"protein_coding","Eastern oyster","NC_035784.1",74.264305,"cilia- and flagella-associated protein 206-like- transcript variant X1",NA,2,10108,1875,10096,NA,NA,17
"LOC111122664","LOC111122664","LOC111122664",NA,"protein_coding","Eastern oyster","NC_035782.1",74.886812,"CST complex subunit TEN1-like- transcript variant X1",NA,2,2112,340,2064,NA,NA,2
"LOC111108484","LOC111108484","LOC111108484",NA,"protein_coding","Eastern oyster","NC_035787.1",75.140129,"NUAK family SNF1-like kinase 1",NA,1,25220,1716,25220,NA,NA,7
"LOC111124713","LOC111124713","LOC111124713",NA,"protein_coding","Eastern oyster","NC_035782.1",75.288111,"ectin-like",NA,1,7288,744,7288,NA,NA,6
"LOC111136883","LOC111136883","LOC111136883",NA,"protein_coding","Eastern oyster","NC_035784.1",75.617029,"epididymal secretory protein E1-like",NA,1,16866,447,16866,NA,NA,4
"LOC111132064","LOC111132064","LOC111132064",NA,"protein_coding","Eastern oyster","NC_035784.1",75.718,"uncharacterized LOC111132064",NA,1,5166,1101,5166,NA,NA,8
"LOC111136889","LOC111136889","LOC111136889",NA,"protein_coding","Eastern oyster","NC_035784.1",75.853139,"mediator of RNA polymerase II transcription subunit 28-like",NA,1,4282,666,4282,NA,NA,4
"LOC111134101","LOC111134101","LOC111134101",NA,"protein_coding","Eastern oyster","NC_035784.1",75.903181,"uncharacterized LOC111134101",NA,1,9894,1011,9894,NA,NA,3
"LOC111136619","LOC111136619","LOC111136619",NA,"protein_coding","Eastern oyster","NC_035784.1",76.800076,"uncharacterized LOC111136619",NA,1,9358,435,9358,NA,NA,4
"LOC111136185","LOC111136185","LOC111136185",NA,"protein_coding","Eastern oyster","NC_035784.1",77.073166,"importin-5-like",NA,1,15591,3288,15591,NA,NA,26
"LOC111135710","LOC111135710","LOC111135710",NA,"protein_coding","Eastern oyster","NC_035784.1",78.009215,"uncharacterized LOC111135710- transcript variant X2",NA,2,7916,1131,7876,NA,NA,12
"LOC111136667","LOC111136667","LOC111136667",NA,"protein_coding","Eastern oyster","NC_035784.1",78.133186,"TAR DNA-binding protein 43-like",NA,1,3266,1299,3266,NA,NA,4
"LOC111133641","LOC111133641","LOC111133641",NA,"protein_coding","Eastern oyster","NC_035784.1",78.136729,"emopamil-binding protein-like",NA,1,2610,681,2610,NA,NA,4
"LOC111134460","LOC111134460","LOC111134460",NA,"protein_coding","Eastern oyster","NC_035784.1",78.202915,"adhesion G protein-coupled receptor A3-like",NA,1,46335,4836,46335,NA,NA,17
"LOC111114619","LOC111114619","LOC111114619",NA,"protein_coding","Eastern oyster","NC_035788.1",78.57131,"uncharacterized LOC111114619- transcript variant X2",NA,2,1436,1076,1436,NA,NA,2
"LOC111110873","LOC111110873","LOC111110873",NA,"protein_coding","Eastern oyster","NC_035788.1",78.778801,"opsin-VA-like",NA,1,6125,951,6125,NA,NA,3
"LOC111136198","LOC111136198","LOC111136198",NA,"protein_coding","Eastern oyster","NC_035784.1",79.088251,"deleted in malignant brain tumors 1 protein-like- transcript variant X2",NA,3,49368,3455,49367,NA,NA,29
"LOC111115973","LOC111115973","LOC111115973",NA,"protein_coding","Eastern oyster","NC_035788.1",79.126124,"polycomb complex protein BMI-1-A-like- transcript variant X1",NA,4,11351,1270,10626,NA,NA,10
"LOC111132668","LOC111132668","LOC111132668",NA,"protein_coding","Eastern oyster","NC_035784.1",81.938658,"monocarboxylate transporter 5-like",NA,1,21051,1674,21051,NA,NA,7
"LOC111135677","LOC111135677","LOC111135677",NA,"protein_coding","Eastern oyster","NC_035784.1",85.443957,"beta-arrestin-1-like- transcript variant X1",NA,3,22379,1227,20055,NA,NA,13
"LOC111136260","LOC111136260","LOC111136260",NA,"protein_coding","Eastern oyster","NC_035784.1",85.93161,"protein PTCD3 homolog- mitochondrial-like- transcript variant X2",NA,2,81962,2008,81959,NA,NA,25
"LOC111138373","LOC111138373","LOC111138373",NA,"protein_coding","Eastern oyster","NC_035784.1",86.050096,"uncharacterized LOC111138373- transcript variant X2",NA,2,12899,1308,12899,NA,NA,8
"LOC111112943","LOC111112943","LOC111112943",NA,"protein_coding","Eastern oyster","NC_035788.1",86.612419,"DNA mismatch repair protein Mlh1-like- transcript variant X1",NA,3,52810,2091,52546,NA,NA,20
"LOC111132949","LOC111132949","LOC111132949",NA,"protein_coding","Eastern oyster","NC_035784.1",86.804951,"transforming acidic coiled-coil-containing protein 3-like",NA,1,47395,3429,47395,NA,NA,17
"LOC111132948","LOC111132948","LOC111132948",NA,"protein_coding","Eastern oyster","NC_035784.1",86.86125,"RRP12-like protein",NA,1,52463,3882,52463,NA,NA,33
"LOC111133424","LOC111133424","LOC111133424",NA,"protein_coding","Eastern oyster","NC_035784.1",86.949371,"uncharacterized LOC111133424",NA,1,6100,423,6100,NA,NA,4
"LOC111132796","LOC111132796","LOC111132796",NA,"protein_coding","Eastern oyster","NC_035784.1",87.085543,"mid1-interacting protein 1A-like",NA,1,1155,504,1155,NA,NA,1
"LOC111111339","LOC111111339","LOC111111339",NA,"protein_coding","Eastern oyster","NC_035788.1",87.299975,"membrane progestin receptor beta-like",NA,1,15673,993,15673,NA,NA,2
"LOC111111834","LOC111111834","LOC111111834",NA,"protein_coding","Eastern oyster","NC_035788.1",88.048756,"extensin-like- transcript variant X2",NA,2,14290,2157,10688,NA,NA,4
"LOC111133339","LOC111133339","LOC111133339",NA,"protein_coding","Eastern oyster","NC_035784.1",89.174062,"glycine-rich cell wall structural protein 1-like",NA,1,1940,1134,1940,NA,NA,3
"LOC111135494","LOC111135494","LOC111135494",NA,"protein_coding","Eastern oyster","NC_035784.1",89.576549,"WD repeat-containing protein 11-like- transcript variant X1",NA,2,32295,3822,32295,NA,NA,30
"LOC111111696","LOC111111696","LOC111111696",NA,"protein_coding","Eastern oyster","NC_035788.1",89.805044,"uncharacterized LOC111111696- transcript variant X1",NA,2,21822,1616,15644,NA,NA,10
"LOC111111669","LOC111111669","LOC111111669",NA,"protein_coding","Eastern oyster","NC_035788.1",89.827057,NA,NA,1,18269,2505,18269,NA,NA,18
"LOC111115451","LOC111115451","LOC111115451",NA,"protein_coding","Eastern oyster","NC_035788.1",90.289269,"calponin homology domain-containing protein DDB_G0272472-like- transcript variant X2",NA,2,6422,1078,6422,NA,NA,8
"LOC111113328","LOC111113328","LOC111113328",NA,"protein_coding","Eastern oyster","NC_035788.1",90.887976,"extracellular superoxide dismutase [Cu-Zn]-like",NA,1,2551,651,2551,NA,NA,6
"LOC111114304","LOC111114304","LOC111114304",NA,"protein_coding","Eastern oyster","NC_035788.1",91.534992,"adrenocorticotropic hormone receptor-like",NA,1,705,705,705,NA,NA,1
"LOC111114598","LOC111114598","LOC111114598",NA,"protein_coding","Eastern oyster","NC_035788.1",91.874983,NA,NA,1,26428,2844,26428,NA,NA,17
"LOC111112160","LOC111112160","LOC111112160",NA,"protein_coding","Eastern oyster","NC_035788.1",91.902547,NA,NA,1,23190,1911,23190,NA,NA,14
"LOC111137823","LOC111137823","LOC111137823",NA,"protein_coding","Eastern oyster","NC_035784.1",92.927241,"SCO-spondin-like- transcript variant X1",NA,2,14490,3196,14490,NA,NA,16
"LOC111134985","LOC111134985","LOC111134985",NA,"protein_coding","Eastern oyster","NC_035784.1",94.74002,"uncharacterized LOC111134985",NA,1,2063,432,2063,NA,NA,4
"LOC111134987","LOC111134987","LOC111134987",NA,"protein_coding","Eastern oyster","NC_035784.1",94.744768,"uncharacterized LOC111134987",NA,1,1394,414,1394,NA,NA,4
"LOC111134982","LOC111134982","LOC111134982",NA,"protein_coding","Eastern oyster","NC_035784.1",94.75195,"disintegrin and metalloproteinase domain-containing protein 11-like",NA,1,5519,456,5519,NA,NA,4
"LOC111134981","LOC111134981","LOC111134981",NA,"protein_coding","Eastern oyster","NC_035784.1",94.771829,"uncharacterized LOC111134981",NA,1,1733,498,1733,NA,NA,4
"LOC111134984","LOC111134984","LOC111134984",NA,"protein_coding","Eastern oyster","NC_035784.1",94.826844,"uncharacterized LOC111134984- transcript variant X1",NA,2,11128,435,10450,NA,NA,4
"LOC111113035","LOC111113035","LOC111113035",NA,"protein_coding","Eastern oyster","NC_035788.1",95.637112,"glycine- alanine and asparagine-rich protein-like- transcript variant X1",NA,4,9830,1696,9830,NA,NA,22
"LOC111135884","LOC111135884","LOC111135884",NA,"protein_coding","Eastern oyster","NC_035784.1",96.05275,"macrophage mannose receptor 1-like",NA,1,12210,1848,12210,NA,NA,14
"LOC111137594-LOC111138075",NA,"Not mapped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
